customer_id,first_purchase_date,last_purchase_date,recency_days,frequency,monetary_value,unique_products,active_months,avg_order_value,customer_lifetime_days,r_score,f_score,m_score,rfm_score,customer_segment,churn_risk_label,churn_status
13031,2010-06-03 14:57:00,2010-10-28 15:34:00,407,5,3419.27,275,5,683.854,147,2,4,5,245,Cannot Lose Them,1,Inactive / Churn Risk
13032,2010-09-05 14:01:00,2011-10-18 15:54:00,52,9,2843.55,147,5,315.95000000000005,408,4,5,4,454,Champions,0,Active
13033,2010-10-06 09:37:00,2010-12-17 14:23:00,357,2,220.55,12,2,110.275,72,2,2,1,221,Hibernating / Lost,1,Inactive / Churn Risk
13034,2010-11-03 15:22:00,2011-10-16 12:21:00,55,3,922.68,42,3,307.56,346,4,3,3,433,Potential Loyalists,0,Active
13035,2010-10-04 15:41:00,2011-09-27 08:57:00,74,3,1364.2,27,3,454.73333333333335,357,3,3,4,334,Need Attention,0,Active
13036,2010-01-24 11:35:00,2010-01-24 11:35:00,685,1,307.1,6,1,307.1,0,1,1,2,112,Hibernating / Lost,1,Inactive / Churn Risk
13037,2009-12-03 17:04:00,2011-07-24 15:46:00,138,12,3914.9500000000003,181,11,326.24583333333334,597,3,5,5,355,Loyal Customers,1,Inactive / Churn Risk
13038,2011-02-22 11:43:00,2011-09-20 14:37:00,80,3,908.46,24,3,302.82,210,3,3,3,333,Need Attention,0,Active
13039,2009-12-17 16:43:00,2010-05-04 16:45:00,584,4,1010.73,37,4,252.6825,138,1,3,3,133,At Risk,1,Inactive / Churn Risk
13040,2011-11-06 13:53:00,2011-12-01 10:38:00,9,2,676.99,38,2,338.495,24,5,2,3,523,New / Promising,0,Active
13041,2010-04-29 08:43:00,2010-09-15 11:44:00,451,4,799.13,23,3,199.7825,139,1,3,3,133,At Risk,1,Inactive / Churn Risk
13042,2009-12-07 15:42:00,2010-04-20 13:43:00,598,3,1556.54,164,3,518.8466666666667,133,1,3,4,134,At Risk,1,Inactive / Churn Risk
13043,2011-03-11 14:52:00,2011-03-11 14:52:00,273,1,516.42,13,1,516.42,0,2,1,2,212,Hibernating / Lost,1,Inactive / Churn Risk
13044,2010-01-08 14:46:00,2011-02-21 15:20:00,291,11,4853.9,356,8,441.26363636363635,409,2,5,5,255,Cannot Lose Them,1,Inactive / Churn Risk
13045,2010-08-10 13:02:00,2011-09-01 15:04:00,99,3,808.92,41,3,269.64,387,3,3,3,333,Need Attention,1,Inactive / Churn Risk
13046,2010-09-09 13:09:00,2011-11-09 08:36:00,31,3,949.25,50,3,316.4166666666667,425,4,3,3,433,Potential Loyalists,0,Active
13047,2009-12-16 11:43:00,2011-11-08 12:06:00,32,24,8795.16,190,17,366.465,692,4,5,5,455,Champions,0,Active
13048,2010-01-27 12:55:00,2011-11-25 13:23:00,14,9,4084.21,125,9,453.80111111111114,667,5,5,5,555,Champions,0,Active
13049,2010-11-03 15:39:00,2011-10-06 15:31:00,64,4,1408.24,19,3,352.06,336,3,3,4,334,Need Attention,0,Active
13050,2009-12-15 15:06:00,2011-11-25 09:18:00,15,35,12344.53,513,21,352.70085714285716,709,5,5,5,555,Champions,0,Active
13051,2010-03-30 11:11:00,2010-05-10 09:14:00,579,2,155.8,4,2,77.9,40,1,2,1,121,Hibernating / Lost,1,Inactive / Churn Risk
13052,2010-02-23 12:31:00,2011-05-11 14:12:00,212,7,3168.53,161,6,452.6471428571429,442,2,4,5,245,Cannot Lose Them,1,Inactive / Churn Risk
13053,2010-03-28 11:28:00,2010-03-28 11:28:00,622,1,127.65,17,1,127.65,0,1,1,1,111,Hibernating / Lost,1,Inactive / Churn Risk
13055,2010-10-06 08:17:00,2011-09-22 14:26:00,78,4,2321.11,145,3,580.2775,351,3,3,4,334,Need Attention,0,Active
13056,2010-06-06 14:10:00,2010-06-06 14:10:00,551,1,209.48,18,1,209.48,0,1,1,1,111,Hibernating / Lost,1,Inactive / Churn Risk
13057,2010-03-18 12:14:00,2010-06-27 15:44:00,530,3,722.09,34,2,240.6966666666667,101,1,3,3,133,At Risk,1,Inactive / Churn Risk
13058,2011-07-11 12:01:00,2011-11-15 12:43:00,25,3,271.40000000000003,5,3,90.46666666666668,127,4,3,1,431,Potential Loyalists,0,Active
13059,2010-03-31 12:23:00,2011-04-04 10:40:00,250,10,2303.17,155,6,230.317,368,2,5,4,254,Cannot Lose Them,1,Inactive / Churn Risk
13060,2011-03-31 11:37:00,2011-03-31 11:37:00,254,1,307.53,15,1,307.53,0,2,1,2,212,Hibernating / Lost,1,Inactive / Churn Risk
13061,2011-09-28 16:04:00,2011-09-28 16:04:00,72,1,248.61,10,1,248.61,0,3,1,1,311,Potential Loyalists,0,Active
13062,2011-06-01 15:12:00,2011-06-01 15:12:00,191,1,346.98,11,1,346.98,0,2,1,2,212,Hibernating / Lost,1,Inactive / Churn Risk
13063,2010-08-16 12:27:00,2010-08-16 12:27:00,481,1,188.4,12,1,188.4,0,1,1,1,111,Hibernating / Lost,1,Inactive / Churn Risk
13064,2010-04-27 10:08:00,2011-11-27 12:31:00,13,6,1680.74,58,6,280.12333333333333,579,5,4,4,544,Champions,0,Active
13065,2010-06-10 11:44:00,2010-12-01 16:52:00,373,5,1260.91,49,5,252.18200000000002,174,2,4,4,244,Cannot Lose Them,1,Inactive / Churn Risk
13066,2011-11-07 17:06:00,2011-11-15 12:57:00,24,2,470.8,48,1,235.4,7,4,2,2,422,New / Promising,0,Active
13067,2010-09-19 13:43:00,2011-09-18 13:38:00,82,3,508.51,24,3,169.50333333333333,363,3,3,2,332,Need Attention,0,Active
13068,2011-01-24 08:20:00,2011-11-29 15:00:00,10,2,344.0,1,2,172.0,309,5,2,2,522,New / Promising,0,Active
13069,2010-06-14 14:27:00,2011-12-09 08:39:00,1,38,9683.13,573,19,254.81921052631577,542,5,5,5,555,Champions,0,Active
13070,2009-12-07 14:44:00,2011-05-31 13:45:00,192,4,751.7,12,4,187.925,539,2,3,3,233,At Risk,1,Inactive / Churn Risk
13071,2010-04-06 13:37:00,2010-04-06 13:37:00,612,1,129.22,12,1,129.22,0,1,1,1,111,Hibernating / Lost,1,Inactive / Churn Risk
13072,2011-03-18 08:12:00,2011-03-18 08:12:00,267,1,177.15,7,1,177.15,0,2,1,1,211,Hibernating / Lost,1,Inactive / Churn Risk
13073,2010-09-28 09:27:00,2010-10-24 14:06:00,411,2,418.08,25,2,209.04,26,1,2,2,122,Hibernating / Lost,1,Inactive / Churn Risk
13074,2009-12-16 11:46:00,2010-07-16 16:53:00,511,4,1378.74,26,4,344.685,212,1,3,4,134,At Risk,1,Inactive / Churn Risk
13075,2011-08-02 10:19:00,2011-08-02 10:19:00,130,1,919.61,22,1,919.61,0,3,1,3,313,Potential Loyalists,1,Inactive / Churn Risk
13076,2010-09-08 10:27:00,2010-09-08 10:27:00,458,1,135.4,9,1,135.4,0,1,1,1,111,Hibernating / Lost,1,Inactive / Churn Risk
13077,2009-12-11 11:17:00,2011-12-08 19:24:00,1,11,3064.67,208,9,278.60636363636365,727,5,5,5,555,Champions,0,Active
13078,2009-12-01 09:06:00,2011-12-06 15:36:00,3,57,29532.45,153,25,518.1131578947369,735,5,5,5,555,Champions,0,Active
13079,2010-10-18 14:15:00,2011-12-05 16:53:00,4,6,419.18,11,5,69.86333333333333,413,5,4,2,542,Loyal Customers,0,Active
13080,2010-04-09 13:07:00,2011-06-13 14:59:00,179,4,280.73,17,4,70.1825,430,3,3,1,331,Need Attention,1,Inactive / Churn Risk
13081,2009-12-08 13:58:00,2011-11-28 10:54:00,12,28,59205.15,738,17,2114.469642857143,719,5,5,5,555,Champions,0,Active
13082,2009-12-22 15:37:00,2011-08-05 16:16:00,126,21,7335.75,99,14,349.32142857142856,591,3,5,5,355,Loyal Customers,1,Inactive / Churn Risk
13083,2010-10-10 13:38:00,2011-12-05 15:01:00,4,3,395.43,19,3,131.81,421,5,3,2,532,Potential Loyalists,0,Active
13084,2010-08-05 08:49:00,2010-08-05 08:49:00,492,1,122.39999999999999,2,1,122.39999999999999,0,1,1,1,111,Hibernating / Lost,1,Inactive / Churn Risk
13085,2009-12-01 07:45:00,2011-07-05 12:11:00,158,8,2433.28,50,4,304.16,581,3,4,4,344,Loyal Customers,1,Inactive / Churn Risk
13086,2010-11-22 10:28:00,2010-11-22 10:28:00,383,1,439.33000000000004,47,1,439.33000000000004,0,2,1,2,212,Hibernating / Lost,1,Inactive / Churn Risk
13087,2009-12-13 15:16:00,2009-12-13 15:16:00,726,1,313.64,15,1,313.64,0,1,1,2,112,Hibernating / Lost,1,Inactive / Churn Risk
13088,2010-10-18 15:35:00,2010-10-18 15:35:00,417,1,236.11,19,1,236.11,0,1,1,1,111,Hibernating / Lost,1,Inactive / Churn Risk
13089,2009-12-02 15:44:00,2011-12-07 09:02:00,3,203,116737.86,857,25,575.0633497536946,734,5,5,5,555,Champions,0,Active
13090,2010-08-02 13:58:00,2011-12-01 12:39:00,9,24,14103.09,163,13,587.62875,485,5,5,5,555,Champions,0,Active
13091,2009-12-10 11:50:00,2011-11-11 15:54:00,28,3,2321.82,41,2,773.94,701,4,3,4,434,Potential Loyalists,0,Active
13092,2010-02-10 08:44:00,2011-09-30 11:18:00,71,12,2140.28,52,12,178.35666666666668,597,3,5,4,354,Loyal Customers,0,Active
13093,2009-12-04 10:32:00,2011-03-09 12:14:00,276,55,54943.65,199,16,998.9754545454546,460,2,5,5,255,Cannot Lose Them,1,Inactive / Churn Risk
13094,2010-11-15 14:15:00,2011-11-18 14:07:00,21,13,2433.1200000000003,5,11,187.16307692307694,367,4,5,4,454,Champions,0,Active
13095,2011-09-30 12:03:00,2011-09-30 12:03:00,71,1,74.39999999999999,6,1,74.39999999999999,0,3,1,1,311,Potential Loyalists,0,Active
13096,2010-11-10 14:08:00,2010-11-10 14:08:00,394,1,419.70000000000005,1,1,419.70000000000005,0,2,1,2,212,Hibernating / Lost,1,Inactive / Churn Risk
13097,2009-12-01 13:31:00,2011-11-07 10:43:00,33,28,13389.22,390,18,478.18642857142856,705,4,5,5,455,Champions,0,Active
13098,2011-01-26 13:46:00,2011-12-08 14:14:00,1,28,28882.44,156,12,1031.5157142857142,316,5,5,5,555,Champions,0,Active
13099,2011-09-01 17:40:00,2011-09-01 17:40:00,99,1,207.35999999999999,1,1,207.35999999999999,0,3,1,1,311,Potential Loyalists,1,Inactive / Churn Risk
13101,2010-01-27 15:49:00,2011-04-19 14:37:00,234,4,695.4,48,4,173.85,446,2,3,3,233,At Risk,1,Inactive / Churn Risk
13102,2010-05-06 13:12:00,2011-12-08 12:52:00,1,37,11696.92,212,19,316.132972972973,580,5,5,5,555,Champions,0,Active
13103,2010-05-11 14:41:00,2011-10-31 09:38:00,40,3,709.64,27,3,236.54666666666665,537,4,3,3,433,Potential Loyalists,0,Active
13104,2010-02-24 15:06:00,2011-12-06 13:10:00,3,9,1709.1,15,9,189.89999999999998,649,5,5,4,554,Champions,0,Active
13105,2010-09-29 13:41:00,2010-09-29 13:41:00,436,1,72.0,1,1,72.0,0,1,1,1,111,Hibernating / Lost,1,Inactive / Churn Risk
13106,2010-10-22 13:10:00,2011-07-29 15:12:00,133,2,603.46,15,2,301.73,280,3,2,2,322,Potential Loyalists,1,Inactive / Churn Risk
13107,2010-02-04 10:50:00,2011-10-26 14:52:00,44,9,5253.07,142,9,583.6744444444444,629,4,5,5,455,Champions,0,Active
13108,2010-09-30 17:09:00,2010-12-02 10:35:00,373,2,1098.52,27,2,549.26,62,2,2,3,223,At Risk,1,Inactive / Churn Risk
13109,2010-06-06 12:59:00,2011-10-11 10:16:00,60,3,1134.03,57,3,378.01,491,3,3,3,333,Need Attention,0,Active
13110,2009-12-01 14:14:00,2011-11-08 14:30:00,31,12,2957.4700000000003,167,10,246.45583333333335,707,4,5,4,454,Champions,0,Active
13111,2009-12-21 09:00:00,2009-12-21 09:00:00,719,1,321.88000000000005,12,1,321.88000000000005,0,1,1,2,112,Hibernating / Lost,1,Inactive / Churn Risk
13112,2010-06-16 17:03:00,2010-06-16 17:03:00,541,1,20.6,2,1,20.6,0,1,1,1,111,Hibernating / Lost,1,Inactive / Churn Risk
13113,2010-03-28 16:13:00,2011-12-09 12:49:00,1,37,18625.73,166,18,503.3981081081081,620,5,5,5,555,Champions,0,Active
13114,2009-12-09 09:56:00,2009-12-09 09:56:00,731,1,234.38,16,1,234.38,0,1,1,1,111,Hibernating / Lost,1,Inactive / Churn Risk
13115,2010-04-19 13:29:00,2011-11-28 12:38:00,12,10,5494.7,178,8,549.47,587,5,5,5,555,Champions,0,Active
13116,2011-07-24 14:33:00,2011-07-24 14:33:00,138,1,501.14,30,1,501.14,0,3,1,2,312,Potential Loyalists,1,Inactive / Churn Risk
13117,2010-03-26 13:50:00,2011-11-18 12:02:00,22,18,2643.81,122,16,146.87833333333333,601,4,5,4,454,Champions,0,Active
13118,2010-09-26 15:46:00,2011-11-20 12:46:00,20,9,2415.41,111,7,268.37888888888887,419,4,5,4,454,Champions,0,Active
13119,2010-02-09 08:38:00,2010-02-09 08:38:00,669,1,134.9,11,1,134.9,0,1,1,1,111,Hibernating / Lost,1,Inactive / Churn Risk
13120,2011-04-15 10:19:00,2011-04-15 10:19:00,239,1,30.599999999999998,1,1,30.599999999999998,0,2,1,1,211,Hibernating / Lost,1,Inactive / Churn Risk
13121,2011-03-15 16:47:00,2011-03-15 16:47:00,269,1,283.73,50,1,283.73,0,2,1,1,211,Hibernating / Lost,1,Inactive / Churn Risk
13122,2011-04-13 14:12:00,2011-09-06 15:53:00,94,2,922.39,54,2,461.195,146,3,2,3,323,Potential Loyalists,1,Inactive / Churn Risk
13123,2010-06-28 12:43:00,2010-08-24 10:18:00,473,2,506.75,36,2,253.375,56,1,2,2,122,Hibernating / Lost,1,Inactive / Churn Risk
13124,2010-11-19 15:50:00,2011-09-11 12:45:00,90,4,4782.45,216,4,1195.6125,295,3,3,5,335,Need Attention,0,Active
13125,2010-07-04 11:58:00,2010-07-04 11:58:00,524,1,158.57,20,1,158.57,0,1,1,1,111,Hibernating / Lost,1,Inactive / Churn Risk
13126,2010-03-02 12:24:00,2011-12-05 10:00:00,5,13,3998.25,183,11,307.5576923076923,642,5,5,5,555,Champions,0,Active
13127,2011-09-23 10:26:00,2011-09-23 10:26:00,78,1,259.17,15,1,259.17,0,3,1,1,311,Potential Loyalists,0,Active
13128,2010-03-18 15:08:00,2010-03-18 15:08:00,631,1,263.5,1,1,263.5,0,1,1,1,111,Hibernating / Lost,1,Inactive / Churn Risk
13129,2010-06-28 11:54:00,2010-09-13 13:47:00,452,2,233.25,10,2,116.625,77,1,2,1,121,Hibernating / Lost,1,Inactive / Churn Risk
13130,2011-09-06 15:30:00,2011-09-06 15:30:00,94,1,64.0,2,1,64.0,0,3,1,1,311,Potential Loyalists,1,Inactive / Churn Risk
13131,2010-02-09 09:47:00,2011-11-16 13:21:00,23,7,3313.77,107,6,473.3957142857143,645,4,4,5,445,Champions,0,Active
13132,2011-03-23 12:44:00,2011-03-23 12:44:00,262,1,77.3,3,1,77.3,0,2,1,1,211,Hibernating / Lost,1,Inactive / Churn Risk
13133,2010-09-06 15:30:00,2011-03-11 10:31:00,274,3,200.45000000000002,12,3,66.81666666666668,185,2,3,1,231,At Risk,1,Inactive / Churn Risk
13134,2010-10-19 13:21:00,2011-09-15 10:35:00,86,6,2475.23,110,5,412.53833333333336,330,3,4,4,344,Loyal Customers,0,Active
13135,2010-08-05 17:28:00,2011-05-27 10:52:00,197,2,3371.45,18,2,1685.725,294,2,2,5,225,At Risk,1,Inactive / Churn Risk
13136,2009-12-08 18:30:00,2011-10-14 13:41:00,56,13,6274.56,204,9,482.65846153846155,674,4,5,5,455,Champions,0,Active
13137,2010-07-25 15:40:00,2011-11-29 12:09:00,11,16,7712.7,628,11,482.04375,491,5,5,5,555,Champions,0,Active
13138,2010-11-08 11:45:00,2011-11-17 16:51:00,22,7,1467.24,41,7,209.6057142857143,374,4,4,4,444,Champions,0,Active
13139,2010-09-28 09:12:00,2011-11-23 13:54:00,16,8,8202.98,214,6,1025.3725,421,5,4,5,545,Champions,0,Active
13140,2010-08-05 19:05:00,2011-08-23 15:33:00,108,5,1215.68,89,4,243.13600000000002,382,3,4,3,343,Loyal Customers,1,Inactive / Churn Risk
13141,2009-12-09 13:34:00,2011-09-16 09:54:00,85,17,7668.58,285,12,451.09294117647056,645,3,5,5,355,Loyal Customers,0,Active
13142,2011-11-20 16:07:00,2011-11-20 16:07:00,19,1,307.09,23,1,307.09,0,5,1,2,512,New / Promising,0,Active
13143,2010-05-04 12:22:00,2010-05-04 12:22:00,585,1,405.1,23,1,405.1,0,1,1,2,112,Hibernating / Lost,1,Inactive / Churn Risk
13144,2010-10-04 14:14:00,2011-01-11 11:15:00,333,2,135.35,6,2,67.675,98,2,2,1,221,Hibernating / Lost,1,Inactive / Churn Risk
13145,2010-04-19 11:11:00,2011-10-31 12:45:00,40,7,1423.52,5,7,203.35999999999999,560,4,4,4,444,Champions,0,Active
13146,2011-11-13 15:29:00,2011-11-13 15:29:00,26,1,228.91,16,1,228.91,0,4,1,1,411,New / Promising,0,Active
13147,2011-09-01 12:28:00,2011-11-29 13:59:00,10,4,712.8000000000001,1,3,178.20000000000002,89,5,3,3,533,Potential Loyalists,0,Active
13148,2009-12-07 15:26:00,2011-11-10 15:23:00,29,26,8621.81,451,15,331.6080769230769,702,4,5,5,455,Champions,0,Active
13149,2011-02-23 13:57:00,2011-11-25 13:09:00,14,4,1676.06,76,4,419.015,274,5,3,4,534,Potential Loyalists,0,Active
13150,2010-03-19 09:03:00,2010-08-12 12:59:00,484,3,449.96999999999997,7,2,149.98999999999998,146,1,3,2,132,At Risk,1,Inactive / Churn Risk
13151,2010-03-22 10:26:00,2011-02-17 12:29:00,296,3,2580.7400000000002,131,2,860.2466666666668,332,2,3,4,234,At Risk,1,Inactive / Churn Risk
13152,2010-01-14 10:01:00,2010-10-18 13:44:00,417,7,2146.38,114,7,306.6257142857143,277,1,4,4,144,Cannot Lose Them,1,Inactive / Churn Risk
13153,2011-12-04 12:14:00,2011-12-04 12:14:00,6,1,486.22,15,1,486.22,0,5,1,2,512,New / Promising,0,Active
13154,2009-12-04 08:46:00,2010-11-05 16:00:00,399,3,1624.84,78,3,541.6133333333333,336,2,3,4,234,At Risk,1,Inactive / Churn Risk
13155,2010-08-05 09:30:00,2011-11-06 15:41:00,33,6,1750.18,79,6,291.69666666666666,458,4,4,4,444,Champions,0,Active
13156,2010-02-01 13:45:00,2010-11-19 13:09:00,385,3,1586.54,94,2,528.8466666666667,290,2,3,4,234,At Risk,1,Inactive / Churn Risk
13157,2010-03-08 11:59:00,2011-10-21 13:50:00,49,9,5687.36,173,8,631.9288888888889,592,4,5,5,455,Champions,0,Active
13158,2010-11-16 17:12:00,2011-09-06 11:58:00,95,5,1508.18,70,5,301.636,293,3,4,4,344,Loyal Customers,1,Inactive / Churn Risk
13159,2011-08-16 11:44:00,2011-12-01 11:20:00,9,4,1437.85,114,3,359.4625,106,5,3,4,534,Potential Loyalists,0,Active
13160,2011-11-17 13:07:00,2011-11-17 13:07:00,22,1,91.8,4,1,91.8,0,4,1,1,411,New / Promising,0,Active
13161,2010-07-27 12:44:00,2011-01-30 14:03:00,313,2,478.88,30,2,239.44,187,2,2,2,222,Hibernating / Lost,1,Inactive / Churn Risk
13162,2009-12-04 13:59:00,2011-08-09 15:59:00,122,16,9275.49,186,13,579.718125,613,3,5,5,355,Loyal Customers,1,Inactive / Churn Risk
13163,2010-04-08 16:21:00,2010-04-08 16:21:00,610,1,17.65,2,1,17.65,0,1,1,1,111,Hibernating / Lost,1,Inactive / Churn Risk
13164,2010-02-10 11:52:00,2010-05-19 13:52:00,569,2,372.2,7,2,186.1,98,1,2,2,122,Hibernating / Lost,1,Inactive / Churn Risk
13165,2010-10-22 17:04:00,2011-10-24 15:05:00,46,3,1451.16,47,3,483.72,366,4,3,4,434,Potential Loyalists,0,Active
13166,2010-10-21 14:29:00,2011-03-01 15:16:00,283,2,884.18,55,2,442.09,131,2,2,3,223,At Risk,1,Inactive / Churn Risk
13167,2010-11-14 12:58:00,2011-11-21 12:24:00,19,5,1125.15,64,5,225.03000000000003,371,5,4,3,543,Loyal Customers,0,Active
13168,2010-06-15 15:00:00,2011-11-03 12:56:00,36,5,1875.31,127,5,375.062,505,4,4,4,444,Champions,0,Active
13169,2010-05-26 15:58:00,2011-10-07 12:11:00,64,3,840.08,16,3,280.0266666666667,498,3,3,3,333,Need Attention,0,Active
13170,2011-11-13 12:19:00,2011-11-13 12:19:00,27,1,116.00999999999999,29,1,116.00999999999999,0,4,1,1,411,New / Promising,0,Active
13171,2011-02-13 14:16:00,2011-11-18 10:27:00,22,3,468.41,37,3,156.13666666666668,277,4,3,2,432,Potential Loyalists,0,Active
13172,2010-11-04 15:10:00,2010-11-04 15:10:00,400,1,69.6,1,1,69.6,0,2,1,1,211,Hibernating / Lost,1,Inactive / Churn Risk
13173,2009-12-10 12:52:00,2011-12-05 15:51:00,4,11,2639.35,160,9,239.9409090909091,725,5,5,4,554,Champions,0,Active
13174,2009-12-04 15:40:00,2011-11-23 14:35:00,16,12,9494.84,602,10,791.2366666666667,718,5,5,5,555,Champions,0,Active
13175,2009-12-04 12:11:00,2010-05-06 13:13:00,582,2,831.45,40,2,415.725,153,1,2,3,123,At Risk,1,Inactive / Churn Risk
13176,2011-10-24 15:43:00,2011-10-24 15:43:00,46,1,492.84,66,1,492.84,0,4,1,2,412,New / Promising,0,Active
13177,2010-10-05 10:35:00,2011-10-06 09:56:00,65,2,512.2,23,2,256.1,365,3,2,2,322,Potential Loyalists,0,Active
13178,2009-12-16 14:00:00,2011-11-13 16:14:00,26,21,14059.19,194,18,669.4852380952382,697,4,5,5,455,Champions,0,Active
13179,2010-03-31 11:40:00,2010-03-31 11:40:00,619,1,572.3100000000001,34,1,572.3100000000001,0,1,1,2,112,Hibernating / Lost,1,Inactive / Churn Risk
13180,2010-04-11 13:37:00,2010-04-11 13:37:00,607,1,86.10000000000001,4,1,86.10000000000001,0,1,1,1,111,Hibernating / Lost,1,Inactive / Churn Risk
13181,2010-11-23 15:05:00,2010-11-23 15:05:00,381,1,359.69,19,1,359.69,0,2,1,2,212,Hibernating / Lost,1,Inactive / Churn Risk
13182,2011-10-25 13:46:00,2011-10-25 13:46:00,45,1,121.18,11,1,121.18,0,4,1,1,411,New / Promising,0,Active
13183,2010-03-14 12:32:00,2011-12-02 10:30:00,8,15,7036.18,64,14,469.07866666666666,627,5,5,5,555,Champions,0,Active
13184,2011-02-22 17:25:00,2011-11-25 12:02:00,15,10,1701.29,138,6,170.129,275,5,5,4,554,Champions,0,Active
13185,2011-03-17 11:56:00,2011-03-17 11:56:00,268,1,71.4,1,1,71.4,0,2,1,1,211,Hibernating / Lost,1,Inactive / Churn Risk
13186,2011-08-03 09:09:00,2011-10-31 11:40:00,40,3,1575.89,69,3,525.2966666666667,89,4,3,4,434,Potential Loyalists,0,Active
13187,2010-03-25 17:18:00,2011-01-06 18:57:00,337,4,367.01,51,2,91.7525,287,2,3,2,232,At Risk,1,Inactive / Churn Risk
13188,2011-11-28 15:28:00,2011-11-28 15:28:00,11,1,114.60000000000001,2,1,114.60000000000001,0,5,1,1,511,New / Promising,0,Active
13189,2011-08-16 13:12:00,2011-11-21 10:39:00,19,2,260.68,29,2,130.34,96,5,2,1,521,New / Promising,0,Active
13190,2009-12-07 12:13:00,2010-06-13 15:47:00,544,3,570.66,16,3,190.22,188,1,3,2,132,At Risk,1,Inactive / Churn Risk
13191,2010-02-19 17:02:00,2010-02-19 17:02:00,658,1,164.69,58,1,164.69,0,1,1,1,111,Hibernating / Lost,1,Inactive / Churn Risk
13192,2010-01-22 08:37:00,2011-09-05 14:13:00,95,6,2558.58,135,5,426.43,591,3,4,4,344,Loyal Customers,1,Inactive / Churn Risk
13193,2011-10-09 14:30:00,2011-10-09 14:30:00,61,1,117.88,22,1,117.88,0,3,1,1,311,Potential Loyalists,0,Active
13194,2010-10-14 11:54:00,2011-07-27 09:01:00,136,2,472.78,10,2,236.39,285,3,2,2,322,Potential Loyalists,1,Inactive / Churn Risk
13195,2010-10-21 13:07:00,2010-10-21 13:07:00,414,1,172.38,43,1,172.38,0,1,1,1,111,Hibernating / Lost,1,Inactive / Churn Risk
13196,2010-04-01 12:54:00,2011-11-28 13:54:00,11,7,3068.84,141,6,438.4057142857143,606,5,4,5,545,Champions,0,Active
13197,2010-04-09 09:14:00,2010-04-09 09:14:00,610,1,373.01000000000005,19,1,373.01000000000005,0,1,1,2,112,Hibernating / Lost,1,Inactive / Churn Risk
13198,2010-10-01 13:27:00,2011-11-29 15:17:00,10,8,4974.2300000000005,265,8,621.7787500000001,424,5,4,5,545,Champions,0,Active
13199,2009-12-05 10:11:00,2011-12-06 12:30:00,4,67,16432.89,61,25,245.26701492537313,731,5,5,5,555,Champions,0,Active
13200,2011-08-05 14:50:00,2011-11-20 15:35:00,19,4,870.09,42,3,217.5225,107,5,3,3,533,Potential Loyalists,0,Active
13201,2010-03-07 11:01:00,2010-07-25 14:30:00,502,4,1240.6100000000001,65,3,310.15250000000003,140,1,3,3,133,At Risk,1,Inactive / Churn Risk
13202,2009-12-09 10:48:00,2010-11-10 16:24:00,394,7,1580.3,55,7,225.75714285714284,336,2,4,4,244,Cannot Lose Them,1,Inactive / Churn Risk
13203,2009-12-17 14:15:00,2011-11-30 10:45:00,10,10,2648.25,158,10,264.825,712,5,5,4,554,Champions,0,Active
13204,2009-12-08 14:56:00,2009-12-08 14:56:00,731,1,966.6600000000001,57,1,966.6600000000001,0,1,1,3,113,At Risk,1,Inactive / Churn Risk
13205,2010-09-22 16:26:00,2010-09-22 16:26:00,443,1,2803.2,1,1,2803.2,0,1,1,4,114,At Risk,1,Inactive / Churn Risk
13206,2009-12-07 13:48:00,2010-11-04 16:50:00,400,13,8377.32,393,7,644.4092307692307,332,2,5,5,255,Cannot Lose Them,1,Inactive / Churn Risk
13207,2010-04-06 16:37:00,2011-11-24 14:52:00,15,4,535.86,10,4,133.965,596,5,3,2,532,Potential Loyalists,0,Active
13208,2009-12-03 13:25:00,2011-10-12 09:54:00,59,9,1988.5,198,8,220.94444444444446,677,4,5,4,454,Champions,0,Active
13209,2010-01-24 14:30:00,2011-11-09 13:54:00,30,13,8509.51,284,10,654.5776923076924,653,4,5,5,455,Champions,0,Active
13210,2011-09-07 08:18:00,2011-09-07 08:18:00,94,1,353.48,22,1,353.48,0,3,1,2,312,Potential Loyalists,1,Inactive / Churn Risk
13211,2009-12-06 15:24:00,2011-11-29 14:43:00,10,10,2729.32,98,8,272.932,722,5,5,4,554,Champions,0,Active
